,typesV0,typesV1,ids,formula,labels
613,"['F', 'B', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['F0', 'B1', 'F0', 'F0', 'F0', 'C5', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'N3', 'C1', 'C1', 'N3', 'C5', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00258249-01,F[B-](F)(F)F.CCCCCCCCN1C=C[N+](C)=C1,1
614,"['N', 'C', 'N', 'C', 'C', 'N', 'C', 'N', 'C', 'S', 'N', 'H', 'H', 'H', 'H', 'H']","['N1', 'C6', 'N6', 'C6', 'C6', 'N1', 'C1', 'N6', 'C6', 'S7', 'N1', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00259950-01,NC1=NC2=C(NC=N2)C(=S)N1,1
615,"['O', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H']","['O0', 'C6', 'C6', 'O0', 'C6', 'C1', 'C1', 'C1', 'C6', 'C6', 'C6', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00260493-01,O=C1C(=O)C2=CC=CC3=C2C1=CC=C3,0
616,"['C', 'C', 'C', 'C', 'C', 'N', 'C', 'N', 'S', 'O', 'O', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'N', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C6', 'C1', 'C6', 'C5', 'N6', 'C6', 'N6', 'S6', 'O0', 'O0', 'C6', 'C1', 'C1', 'C6', 'N1', 'C1', 'C1', 'N6', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00259770-01,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,0
617,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C3', 'C8', 'C3', 'C3', 'C8', 'C3', 'C3', 'C6', 'O0', 'O0', 'C3', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00258382-01,CCC1CCC(CCC(O)=O)C1,0
618,"['O', 'C', 'C', 'C', 'C', 'Cl', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['O0', 'C6', 'C1', 'C1', 'C6', 'Cl0', 'C1', 'C6', 'C6', 'O0', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00258114-01,OC1=CC=C(Cl)C=C1C(=O)C2=CC=CC=C2,1
619,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'P', 'O', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C3', 'C3', 'C3', 'C8', 'C3', 'C5', 'C3', 'O0', 'P0', 'O0', 'O0', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00259675-01,CCCCC(CC)COP(O)(O)=O,0
620,"['Na', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Na2', 'H0', 'C8', 'C3', 'C3', 'C6', 'C1', 'C6', 'C1', 'C3', 'C8', 'H0', 'C8', 'C5', 'C3', 'C3', 'C3', 'C8', 'C5', 'C6', 'O0', 'O0', 'C8', 'C5', 'C5', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00255896-01,[Na+].[H][C@]12CCC(=CC1=CC[C@@]3([H])[C@@](C)(CCC[C@]23C)C([O-])=O)C(C)C,0
621,"['Na', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'N', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'S', 'C', 'N', 'C', 'C', 'C', 'O', 'N', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Na2', 'O0', 'C1', 'O0', 'C6', 'C1', 'C1', 'C6', 'N3', 'C3', 'C6', 'N6', 'O0', 'C6', 'C1', 'C6', 'C1', 'C1', 'C6', 'Cl0', 'S7', 'C6', 'N6', 'C6', 'C1', 'C1', 'O0', 'N1', 'C8', 'C3', 'C3', 'N3', 'C3', 'C3', 'C8', 'C3', 'C3', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00254111-01,[Na+].[O-]C(=O)C1=CC=C2N(CC3=NOC(=C3)C4=CC=C(Cl)S4)C(=NC2=C1)C(=O)NC5CCN(CC5)C6CC6,0
622,"['C', 'C', 'C', 'C', 'C', 'C', 'Br', 'Br', 'C', 'C', 'O', 'O', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C5', 'C8', 'C1', 'C1', 'Br5', 'Br5', 'C8', 'C6', 'O0', 'O0', 'C1', 'C1', 'N6', 'C6', 'C1', 'C1', 'C1', 'C6', 'O0', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00256465-01,CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)C2=CC=CC(OC3=CC=CC=C3)=C2,0
623,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C5', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'C6', 'C1', 'C1', 'C6', 'N6', 'C6', 'C1', 'C1', 'C6', 'C1', 'C1', 'C8', 'C5', 'C5', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00257239-01,CC(C)(C1=CC=CC=C1)C2=CC=C(NC3=CC=C(C=C3)C(C)(C)C4=CC=CC=C4)C=C2,0
624,"['C', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C5', 'O0', 'C6', 'O0', 'C3', 'C3', 'C3', 'C3', 'C6', 'O0', 'O0', 'C8', 'C5', 'C5', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00258016-01,CC(C)OC(=O)CCCCC(=O)OC(C)C,0
625,"['C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'Cl', 'C', 'C', 'O', 'O', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C5', 'C8', 'C1', 'C6', 'Cl0', 'Cl0', 'C1', 'C6', 'O0', 'O0', 'C1', 'C1', 'N6', 'C6', 'C1', 'C1', 'C1', 'C6', 'O0', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00255698-01,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)C2=CC=CC(OC3=CC=CC=C3)=C2,0
626,"['Cl', 'C', 'Cl', 'C', 'C', 'C', 'C', 'C', 'Cl', 'C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Cl0', 'C6', 'Cl0', 'C6', 'C6', 'C1', 'C1', 'C6', 'Cl0', 'C1', 'C1', 'C6', 'C1', 'C1', 'C6', 'Cl0', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00254155-01,ClC(Cl)=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,0
627,"['F', 'P', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['F0', 'P7', 'F0', 'F0', 'F0', 'F0', 'F0', 'C8', 'C8', 'C8', 'C8', 'C8', 'C8', 'N3', 'C6', 'C6', 'N3', 'C8', 'C6', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00258289-01,F[P-](F)(F)(F)(F)F.CCCCCCN1C=C[N+](C)=C1,0
628,"['N', 'C', 'O', 'C', 'C', 'C', 'C', 'N', 'C', 'H', 'H', 'H', 'H', 'H', 'H']","['N1', 'C6', 'O0', 'C6', 'C1', 'C1', 'C1', 'N6', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00259265-01,NC(=O)C1=CC=CN=C1,0
629,"['N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'O', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['N1', 'C6', 'C1', 'C1', 'C6', 'C1', 'C1', 'C6', 'O0', 'O0', 'C3', 'C3', 'C3', 'O0', 'C6', 'O0', 'C6', 'C1', 'C1', 'C6', 'N1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00256115-01,NC1=CC=C(C=C1)C(=O)OCCCOC(=O)C2=CC=C(N)C=C2,1
630,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'O', 'C', 'C', 'O', 'O', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C5', 'C8', 'C1', 'C6', 'C3', 'C3', 'S0', 'C1', 'O0', 'C8', 'C6', 'O0', 'O0', 'C3', 'C6', 'C1', 'O0', 'C6', 'C3', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00255929-01,CC1(C)[C@H](\C=C2/CCSC2=O)[C@@H]1C(=O)OCC3=COC(CC4=CC=CC=C4)=C3,0
631,"['O', 'C', 'C', 'C', 'C', 'Cl', 'C', 'Cl', 'C', 'Cl', 'H', 'H', 'H']","['O0', 'C6', 'C1', 'C1', 'C6', 'Cl0', 'C6', 'Cl0', 'C6', 'Cl0', 'H0', 'H0', 'H0']",NCGC00257851-01,OC1=CC=C(Cl)C(Cl)=C1Cl,0
632,"['O', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['O0', 'C6', 'C1', 'C1', 'C6', 'C6', 'O0', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'C6', 'O0', 'C6', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00257428-01,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1O,0
633,"['C', 'S', 'C', 'C', 'C', 'N', 'C', 'S', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'S0', 'C3', 'C3', 'C3', 'N6', 'C6', 'S7', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00256650-01,CSCCCN=C=S,0
634,"['I', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['I6', 'C5', 'C3', 'C3', 'C3', 'C3', 'C3', 'N3', 'C1', 'C1', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00260247-01,[I-].CCCCCC[N+]1=CC=CC=C1,0
635,"['Na', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'S', 'O', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Na2', 'C5', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'O0', 'S6', 'O0', 'O0', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00255948-01,[Na+].CCCCCCCCCCCCCOS([O-])(=O)=O,0
636,"['Na', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Na2', 'C5', 'C3', 'N3', 'C3', 'C5', 'C6', 'C1', 'C1', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'C1', 'C6', 'C1', 'C1', 'N3', 'C3', 'C5', 'C3', 'C5', 'C6', 'C1', 'C1', 'C6', 'C1', 'C6', 'S6', 'O0', 'O0', 'O0', 'S6', 'O0', 'O0', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00255111-01,[Na+].CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(C=C2)=[N+](CC)CC)C3=CC=C(C=C3S([O-])(=O)=O)S([O-])(=O)=O,1
637,"['N', 'H', 'H', 'H', 'H', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'S', 'O', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['N1', 'H0', 'H0', 'H0', 'H0', 'C5', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'C3', 'O0', 'S6', 'O0', 'O0', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00260110-01,[NH4+].CCCCCCCCCCCCOS([O-])(=O)=O,0
638,"['Br', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Br', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Br5', 'C6', 'C6', 'C1', 'C1', 'C1', 'C1', 'C6', 'C6', 'Br5', 'C6', 'C1', 'C1', 'C1', 'C1', 'C6', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00260469-01,BrC1=C2C=CC=CC2=C(Br)C3=CC=CC=C13,0
639,"['N', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['N6', 'C6', 'C1', 'C1', 'C6', 'N1', 'C6', 'C1', 'C1', 'C6', 'C1', 'C1', 'C1', 'C1', 'C6', 'C1', 'C1', 'C1', 'C6', 'C1', 'C1', 'C6', 'C1', 'C1', 'C1', 'C1', 'C6', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00259612-01,N(C1=CC=C(NC2=CC=C3C=CC=CC3=C2)C=C1)C4=CC=C5C=CC=CC5=C4,0
640,"['C', 'C', 'O', 'C', 'H', 'H', 'H', 'H', 'H', 'H']","['C3', 'C3', 'O0', 'C3', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00258293-01,C1COC1,0
641,"['C', 'C', 'C', 'C', 'O', 'C', 'C', 'O', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C8', 'C3', 'C3', 'C6', 'O0', 'C1', 'C5', 'O0', 'C8', 'C5', 'O0', 'C8', 'C5', 'C3', 'C3', 'C8', 'C8', 'C1', 'C6', 'Cl0', 'C6', 'C1', 'C6', 'O0', 'C8', 'C3', 'C8', 'C8', 'C5', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00256442-01,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C,0
642,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'O', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C6', 'C1', 'C6', 'C5', 'C6', 'C6', 'C6', 'O0', 'C6', 'O0', 'C3', 'C8', 'C5', 'C5', 'C5', 'C8', 'C3', 'C3', 'C3', 'C3', 'O0', 'C6', 'O0', 'C6', 'C5', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00255433-01,CC1=CC(C)=C(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)C(C)=C1,0
643,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C8', 'C5', 'C6', 'C1', 'C1', 'C6', 'O0', 'C1', 'C1', 'C6', 'C1', 'C1', 'C6', 'O0', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00260537-01,CC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,0
644,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C3', 'C3', 'C3', 'C3', 'C1', 'C1', 'C1', 'C1', 'C1', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00259443-01,CCCCC\C=C\C=C\C=O,0
645,"['Cl', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'N', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['Cl0', 'C5', 'C3', 'C6', 'O0', 'C8', 'C3', 'C8', 'C5', 'N3', 'C5', 'C5', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'C6', 'C1', 'C1', 'C1', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00247729-01,Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,0
646,"['C', 'C', 'C', 'C', 'C', 'O', 'C', 'C', 'N', 'C', 'N', 'C', 'N', 'O', 'C', 'C', 'Cl', 'C', 'C', 'Cl', 'C', 'C', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C3', 'C3', 'C8', 'C3', 'O0', 'C6', 'C3', 'N3', 'C1', 'N6', 'C1', 'N6', 'O0', 'C6', 'C6', 'Cl0', 'C1', 'C6', 'Cl0', 'C1', 'C1', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00259020-01,CCCC1COC(CN2C=NC=N2)(O1)C3=C(Cl)C=C(Cl)C=C3,1
647,"['C', 'C', 'O', 'C', 'C', 'C', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'Cl', 'C', 'F', 'F', 'F', 'C', 'C', 'C', 'N', 'O', 'O', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H', 'H']","['C5', 'C1', 'O0', 'C6', 'C1', 'C6', 'O0', 'C6', 'C1', 'C1', 'C6', 'C1', 'C6', 'Cl0', 'C6', 'F0', 'F0', 'F0', 'C1', 'C1', 'C6', 'N6', 'O0', 'O0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0', 'H0']",NCGC00254731-01,CCOC1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O,0
